Product Name,Order Date,Demand,Moving_Average
Nike Women's Legend V-Neck T-Shirt,,2,2.333333333
Nike Women's Legend V-Neck T-Shirt,,1,1.333333333
Nike Women's Legend V-Neck T-Shirt,,1,1.333333333
Nike Women's Legend V-Neck T-Shirt,,4,2
Nike Women's Legend V-Neck T-Shirt,,1,2
Nike Women's Legend V-Neck T-Shirt,,6,3.666666667
Nike Women's Legend V-Neck T-Shirt,,7,4.666666667
Nike Women's Legend V-Neck T-Shirt,,3,5.333333333
Nike Women's Legend V-Neck T-Shirt,,3,4.333333333
Nike Women's Legend V-Neck T-Shirt,,4,3.333333333
Nike Women's Legend V-Neck T-Shirt,,5,4
Nike Women's Legend V-Neck T-Shirt,,3,4
Nike Women's Legend V-Neck T-Shirt,,2,3.333333333
Nike Women's Tempo Shorts,04-01-2015,6,
Nike Women's Tempo Shorts,06-01-2015,4,
Nike Women's Tempo Shorts,07-01-2015,1,3.666666667
Nike Women's Tempo Shorts,08-01-2015,1,2
Nike Women's Tempo Shorts,09-01-2015,3,1.666666667
Nike Women's Tempo Shorts,10-01-2015,2,2
Nike Women's Tempo Shorts,12-01-2015,5,3.333333333
Nike Women's Tempo Shorts,05-02-2015,5,4
Nike Women's Tempo Shorts,08-02-2015,4,4.666666667
Nike Women's Tempo Shorts,09-02-2015,9,6
Nike Women's Tempo Shorts,03-03-2015,4,5.666666667
Nike Women's Tempo Shorts,06-03-2015,2,5
Nike Women's Tempo Shorts,09-03-2015,4,3.333333333
Nike Women's Tempo Shorts,04-04-2015,1,2.333333333
Nike Women's Tempo Shorts,06-04-2015,2,2.333333333
Nike Women's Tempo Shorts,11-04-2015,8,3.666666667
Nike Women's Tempo Shorts,12-04-2015,1,3.666666667
Nike Women's Tempo Shorts,01-05-2015,2,3.666666667
Nike Women's Tempo Shorts,03-05-2015,4,2.333333333
Nike Women's Tempo Shorts,06-05-2015,3,3
Nike Women's Tempo Shorts,07-05-2015,9,5.333333333
Nike Women's Tempo Shorts,08-05-2015,4,5.333333333
Nike Women's Tempo Shorts,04-06-2015,10,7.666666667
Nike Women's Tempo Shorts,11-06-2015,3,5.666666667
Nike Women's Tempo Shorts,03-07-2015,1,4.666666667
Nike Women's Tempo Shorts,04-07-2015,2,2
Nike Women's Tempo Shorts,06-07-2015,2,1.666666667
Nike Women's Tempo Shorts,08-07-2015,7,3.666666667
Nike Women's Tempo Shorts,03-08-2015,5,4.666666667
Nike Women's Tempo Shorts,05-08-2015,4,5.333333333
Nike Women's Tempo Shorts,01-09-2015,4,4.333333333
Nike Women's Tempo Shorts,02-09-2015,1,3
Nike Women's Tempo Shorts,03-09-2015,9,4.666666667
Nike Women's Tempo Shorts,05-09-2015,5,5
Nike Women's Tempo Shorts,07-09-2015,5,6.333333333
Nike Women's Tempo Shorts,10-09-2015,3,4.333333333
Nike Women's Tempo Shorts,11-09-2015,4,4
Nike Women's Tempo Shorts,12-09-2015,3,3.333333333
Nike Women's Tempo Shorts,01-10-2015,1,2.666666667
Nike Women's Tempo Shorts,05-10-2015,3,2.333333333
Nike Women's Tempo Shorts,06-10-2015,5,3
Nike Women's Tempo Shorts,09-10-2015,4,4
Nike Women's Tempo Shorts,10-10-2015,6,5
Nike Women's Tempo Shorts,11-10-2015,5,5
Nike Women's Tempo Shorts,06-11-2015,1,4
Nike Women's Tempo Shorts,08-11-2015,1,2.333333333
Nike Women's Tempo Shorts,06-12-2015,4,2
Nike Women's Tempo Shorts,09-12-2015,8,4.333333333
Nike Women's Tempo Shorts,05-01-2016,4,5.333333333
Nike Women's Tempo Shorts,06-01-2016,4,5.333333333
Nike Women's Tempo Shorts,07-01-2016,5,4.333333333
Nike Women's Tempo Shorts,09-01-2016,5,4.666666667
Nike Women's Tempo Shorts,10-01-2016,4,4.666666667
Nike Women's Tempo Shorts,02-02-2016,1,3.333333333
Nike Women's Tempo Shorts,05-02-2016,9,4.666666667
Nike Women's Tempo Shorts,07-02-2016,1,3.666666667
Nike Women's Tempo Shorts,12-02-2016,4,4.666666667
Nike Women's Tempo Shorts,03-03-2016,2,2.333333333
Nike Women's Tempo Shorts,06-03-2016,3,3
Nike Women's Tempo Shorts,07-03-2016,1,2
Nike Women's Tempo Shorts,08-03-2016,7,3.666666667
Nike Women's Tempo Shorts,02-04-2016,2,3.333333333
Nike Women's Tempo Shorts,04-04-2016,5,4.666666667
Nike Women's Tempo Shorts,03-05-2016,5,4
Nike Women's Tempo Shorts,06-05-2016,2,4
Nike Women's Tempo Shorts,07-05-2016,2,3
Nike Women's Tempo Shorts,10-05-2016,2,2
Nike Women's Tempo Shorts,11-05-2016,7,3.666666667
Nike Women's Tempo Shorts,01-06-2016,1,3.333333333
Nike Women's Tempo Shorts,06-06-2016,5,4.333333333
Nike Women's Tempo Shorts,07-06-2016,2,2.666666667
Nike Women's Tempo Shorts,08-06-2016,3,3.333333333
Nike Women's Tempo Shorts,09-06-2016,8,4.333333333
Nike Women's Tempo Shorts,10-06-2016,3,4.666666667
Nike Women's Tempo Shorts,05-07-2016,5,5.333333333
Nike Women's Tempo Shorts,10-07-2016,1,3
Nike Women's Tempo Shorts,11-07-2016,1,2.333333333
Nike Women's Tempo Shorts,01-08-2016,8,3.333333333
Nike Women's Tempo Shorts,02-08-2016,6,5
Nike Women's Tempo Shorts,05-08-2016,2,5.333333333
Nike Women's Tempo Shorts,06-08-2016,1,3
Nike Women's Tempo Shorts,08-08-2016,2,1.666666667
Nike Women's Tempo Shorts,09-08-2016,5,2.666666667
Nike Women's Tempo Shorts,12-08-2016,1,2.666666667
Nike Women's Tempo Shorts,01-09-2016,1,2.333333333
Nike Women's Tempo Shorts,07-09-2016,2,1.333333333
Nike Women's Tempo Shorts,09-09-2016,4,2.333333333
Nike Women's Tempo Shorts,10-09-2016,1,2.333333333
Nike Women's Tempo Shorts,01-10-2016,5,3.333333333
Nike Women's Tempo Shorts,02-10-2016,4,3.333333333
Nike Women's Tempo Shorts,03-10-2016,2,3.666666667
Nike Women's Tempo Shorts,08-10-2016,1,2.333333333
Nike Women's Tempo Shorts,11-10-2016,14,5.666666667
Nike Women's Tempo Shorts,04-11-2016,5,6.666666667
Nike Women's Tempo Shorts,08-11-2016,1,6.666666667
Nike Women's Tempo Shorts,09-11-2016,1,2.333333333
Nike Women's Tempo Shorts,06-12-2016,3,1.666666667
Nike Women's Tempo Shorts,10-12-2016,2,2
Nike Women's Tempo Shorts,12-12-2016,3,2.666666667
Nike Women's Tempo Shorts,01-01-2017,2,2.333333333
Nike Women's Tempo Shorts,02-01-2017,5,3.333333333
Nike Women's Tempo Shorts,03-01-2017,4,3.666666667
Nike Women's Tempo Shorts,05-01-2017,2,3.666666667
Nike Women's Tempo Shorts,07-01-2017,4,3.333333333
Nike Women's Tempo Shorts,09-01-2017,4,3.333333333
Nike Women's Tempo Shorts,12-01-2017,4,4
Nike Women's Tempo Shorts,05-03-2017,1,3
Nike Women's Tempo Shorts,06-03-2017,3,2.666666667
Nike Women's Tempo Shorts,09-03-2017,1,1.666666667
Nike Women's Tempo Shorts,12-03-2017,10,4.666666667
Nike Women's Tempo Shorts,01-04-2017,2,4.333333333
Nike Women's Tempo Shorts,04-04-2017,1,4.333333333
Nike Women's Tempo Shorts,08-04-2017,4,2.333333333
Nike Women's Tempo Shorts,09-04-2017,5,3.333333333
Nike Women's Tempo Shorts,,5,4.666666667
Nike Women's Tempo Shorts,,9,6.333333333
Nike Women's Tempo Shorts,,2,5.333333333
Nike Women's Tempo Shorts,,7,6
Nike Women's Tempo Shorts,,2,3.666666667
Nike Women's Tempo Shorts,,5,4.666666667
Nike Women's Tempo Shorts,,6,4.333333333
Nike Women's Tempo Shorts,,2,4.333333333
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,1,1.666666667
Nike Women's Tempo Shorts,,5,2.666666667
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,7,3.333333333
Nike Women's Tempo Shorts,,1,3.333333333
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,2,2.333333333
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,5,2.666666667
Nike Women's Tempo Shorts,,8,4.666666667
Nike Women's Tempo Shorts,,1,4.666666667
Nike Women's Tempo Shorts,,7,5.333333333
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,5,5.333333333
Nike Women's Tempo Shorts,,6,5
Nike Women's Tempo Shorts,,3,4.666666667
Nike Women's Tempo Shorts,,6,5
Nike Women's Tempo Shorts,,4,4.333333333
Nike Women's Tempo Shorts,,1,3.666666667
Nike Women's Tempo Shorts,,1,2
Nike Women's Tempo Shorts,,2,1.333333333
Nike Women's Tempo Shorts,,9,4
Nike Women's Tempo Shorts,,5,5.333333333
Nike Women's Tempo Shorts,,3,5.666666667
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,5,4
Nike Women's Tempo Shorts,,3,4
Nike Women's Tempo Shorts,,5,4.333333333
Nike Women's Tempo Shorts,,7,5
Nike Women's Tempo Shorts,,3,5
Nike Women's Tempo Shorts,,8,6
Nike Women's Tempo Shorts,,8,6.333333333
Nike Women's Tempo Shorts,,4,6.666666667
Nike Women's Tempo Shorts,,4,5.333333333
Nike Women's Tempo Shorts,,1,3
Nike Women's Tempo Shorts,,2,2.333333333
Nike Women's Tempo Shorts,,1,1.333333333
Nike Women's Tempo Shorts,,2,1.666666667
Nike Women's Tempo Shorts,,3,2
Nike Women's Tempo Shorts,,7,4
Nike Women's Tempo Shorts,,2,4
Nike Women's Tempo Shorts,,4,4.333333333
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,5,3.666666667
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,3,3.333333333
Nike Women's Tempo Shorts,,5,3.333333333
Nike Women's Tempo Shorts,,2,3.333333333
Nike Women's Tempo Shorts,,4,3.666666667
Nike Women's Tempo Shorts,,3,3
Nike Women's Tempo Shorts,,3,3.333333333
Nike Women's Tempo Shorts,,4,3.333333333
Nike Women's Tempo Shorts,,1,2.666666667
Nike Women's Tempo Shorts,,5,3.333333333
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,5,3.666666667
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,1,1
Nike Women's Tempo Shorts,,2,1.333333333
Nike Women's Tempo Shorts,,6,3
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,4,4.666666667
Nike Women's Tempo Shorts,,1,3
Nike Women's Tempo Shorts,,9,4.666666667
Nike Women's Tempo Shorts,,3,4.333333333
Nike Women's Tempo Shorts,,2,4.666666667
Nike Women's Tempo Shorts,,3,2.666666667
Nike Women's Tempo Shorts,,2,2.333333333
Nike Women's Tempo Shorts,,1,2
Nike Women's Tempo Shorts,,1,1.333333333
Nike Women's Tempo Shorts,,5,2.333333333
Nike Women's Tempo Shorts,,4,3.333333333
Nike Women's Tempo Shorts,,1,3.333333333
Nike Women's Tempo Shorts,,3,2.666666667
Nike Women's Tempo Shorts,,1,1.666666667
Nike Women's Tempo Shorts,,6,3.333333333
Nike Women's Tempo Shorts,,5,4
Nike Women's Tempo Shorts,,2,4.333333333
Nike Women's Tempo Shorts,,3,3.333333333
Nike Women's Tempo Shorts,,5,3.333333333
Nike Women's Tempo Shorts,,3,3.666666667
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,1,1.666666667
Nike Women's Tempo Shorts,,2,1.666666667
Nike Women's Tempo Shorts,,1,1.333333333
Nike Women's Tempo Shorts,,3,2
Nike Women's Tempo Shorts,,4,2.666666667
Nike Women's Tempo Shorts,,3,3.333333333
Nike Women's Tempo Shorts,,5,4
Nike Women's Tempo Shorts,,2,3.333333333
Nike Women's Tempo Shorts,,3,3.333333333
Nike Women's Tempo Shorts,,4,3
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,1,2.333333333
Nike Women's Tempo Shorts,,3,2
Nike Women's Tempo Shorts,,3,2.333333333
Nike Women's Tempo Shorts,,3,3
Nike Women's Tempo Shorts,,5,3.666666667
Nike Women's Tempo Shorts,,3,3.666666667
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,1,2.666666667
Nike Women's Tempo Shorts,,1,2
Nike Women's Tempo Shorts,,4,2
Nike Women's Tempo Shorts,,1,2
Nike Women's Tempo Shorts,,4,3
Nike Women's Tempo Shorts,,4,3
Nike Women's Tempo Shorts,,1,3
Nike Women's Tempo Shorts,,5,3.333333333
Nike Women's Tempo Shorts,,5,3.666666667
Nike Women's Tempo Shorts,,1,3.666666667
Nike Women's Tempo Shorts,,3,3
Nike Women's Tempo Shorts,,4,2.666666667
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,2,2.666666667
Nike Women's Tempo Shorts,,2,2
Nike Women's Tempo Shorts,,3,2.333333333
Nike Women's Tempo Shorts,,3,2.666666667
Nike Women's Tempo Shorts,,5,3.666666667
Nike Women's Tempo Shorts,,3,3.666666667
Nike Women's Tempo Shorts,,5,4.333333333
Nike Women's Tempo Shorts,,2,3.333333333
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,2,2
Nike Women's Tempo Shorts,,3,2.333333333
Nike Women's Tempo Shorts,,2,2.333333333
Nike Women's Tempo Shorts,,1,2
Nike Women's Tempo Shorts,,3,2
Nike Women's Tempo Shorts,,5,3
Nike Women's Tempo Shorts,,3,3.666666667
Nike Women's Tempo Shorts,,4,4
Nike Women's Tempo Shorts,,2,3
Nike Women's Tempo Shorts,,2,2.666666667
O'Brien Men's Neoprene Life Vest,01-01-2015,59,
O'Brien Men's Neoprene Life Vest,02-01-2015,62,
O'Brien Men's Neoprene Life Vest,03-01-2015,54,58.33333333
O'Brien Men's Neoprene Life Vest,04-01-2015,47,54.33333333
O'Brien Men's Neoprene Life Vest,05-01-2015,58,53
O'Brien Men's Neoprene Life Vest,06-01-2015,79,61.33333333
O'Brien Men's Neoprene Life Vest,07-01-2015,63,66.66666667
O'Brien Men's Neoprene Life Vest,08-01-2015,41,61
O'Brien Men's Neoprene Life Vest,09-01-2015,39,47.66666667
O'Brien Men's Neoprene Life Vest,10-01-2015,57,45.66666667
O'Brien Men's Neoprene Life Vest,11-01-2015,54,50
O'Brien Men's Neoprene Life Vest,12-01-2015,85,65.33333333
O'Brien Men's Neoprene Life Vest,01-02-2015,24,54.33333333
O'Brien Men's Neoprene Life Vest,02-02-2015,56,55
O'Brien Men's Neoprene Life Vest,03-02-2015,95,58.33333333
O'Brien Men's Neoprene Life Vest,04-02-2015,58,69.66666667
O'Brien Men's Neoprene Life Vest,05-02-2015,67,73.33333333
O'Brien Men's Neoprene Life Vest,06-02-2015,58,61
O'Brien Men's Neoprene Life Vest,07-02-2015,58,61
O'Brien Men's Neoprene Life Vest,08-02-2015,36,50.66666667
O'Brien Men's Neoprene Life Vest,09-02-2015,79,57.66666667
O'Brien Men's Neoprene Life Vest,10-02-2015,53,56
O'Brien Men's Neoprene Life Vest,11-02-2015,25,52.33333333
O'Brien Men's Neoprene Life Vest,12-02-2015,49,42.33333333
O'Brien Men's Neoprene Life Vest,01-03-2015,72,48.66666667
O'Brien Men's Neoprene Life Vest,02-03-2015,51,57.33333333
O'Brien Men's Neoprene Life Vest,03-03-2015,35,52.66666667
O'Brien Men's Neoprene Life Vest,04-03-2015,59,48.33333333
O'Brien Men's Neoprene Life Vest,05-03-2015,59,51
O'Brien Men's Neoprene Life Vest,06-03-2015,67,61.66666667
O'Brien Men's Neoprene Life Vest,07-03-2015,81,69
O'Brien Men's Neoprene Life Vest,08-03-2015,65,71
O'Brien Men's Neoprene Life Vest,09-03-2015,56,67.33333333
O'Brien Men's Neoprene Life Vest,10-03-2015,40,53.66666667
O'Brien Men's Neoprene Life Vest,11-03-2015,43,46.33333333
O'Brien Men's Neoprene Life Vest,12-03-2015,82,55
O'Brien Men's Neoprene Life Vest,01-04-2015,63,62.66666667
O'Brien Men's Neoprene Life Vest,02-04-2015,67,70.66666667
O'Brien Men's Neoprene Life Vest,03-04-2015,73,67.66666667
O'Brien Men's Neoprene Life Vest,04-04-2015,34,58
O'Brien Men's Neoprene Life Vest,05-04-2015,70,59
O'Brien Men's Neoprene Life Vest,06-04-2015,35,46.33333333
O'Brien Men's Neoprene Life Vest,07-04-2015,53,52.66666667
O'Brien Men's Neoprene Life Vest,08-04-2015,51,46.33333333
O'Brien Men's Neoprene Life Vest,09-04-2015,65,56.33333333
O'Brien Men's Neoprene Life Vest,10-04-2015,50,55.33333333
O'Brien Men's Neoprene Life Vest,11-04-2015,69,61.33333333
O'Brien Men's Neoprene Life Vest,12-04-2015,56,58.33333333
O'Brien Men's Neoprene Life Vest,01-05-2015,34,53
O'Brien Men's Neoprene Life Vest,02-05-2015,60,50
O'Brien Men's Neoprene Life Vest,03-05-2015,41,45
O'Brien Men's Neoprene Life Vest,04-05-2015,40,47
O'Brien Men's Neoprene Life Vest,05-05-2015,79,53.33333333
O'Brien Men's Neoprene Life Vest,06-05-2015,53,57.33333333
O'Brien Men's Neoprene Life Vest,07-05-2015,74,68.66666667
O'Brien Men's Neoprene Life Vest,08-05-2015,65,64
O'Brien Men's Neoprene Life Vest,09-05-2015,44,61
O'Brien Men's Neoprene Life Vest,10-05-2015,53,54
O'Brien Men's Neoprene Life Vest,11-05-2015,82,59.66666667
O'Brien Men's Neoprene Life Vest,12-05-2015,50,61.66666667
O'Brien Men's Neoprene Life Vest,01-06-2015,67,66.33333333
O'Brien Men's Neoprene Life Vest,02-06-2015,53,56.66666667
O'Brien Men's Neoprene Life Vest,03-06-2015,57,59
O'Brien Men's Neoprene Life Vest,04-06-2015,76,62
O'Brien Men's Neoprene Life Vest,05-06-2015,46,59.66666667
O'Brien Men's Neoprene Life Vest,06-06-2015,48,56.66666667
O'Brien Men's Neoprene Life Vest,07-06-2015,62,52
O'Brien Men's Neoprene Life Vest,08-06-2015,74,61.33333333
O'Brien Men's Neoprene Life Vest,09-06-2015,51,62.33333333
O'Brien Men's Neoprene Life Vest,10-06-2015,42,55.66666667
O'Brien Men's Neoprene Life Vest,11-06-2015,35,42.66666667
O'Brien Men's Neoprene Life Vest,12-06-2015,55,44
O'Brien Men's Neoprene Life Vest,01-07-2015,69,53
O'Brien Men's Neoprene Life Vest,02-07-2015,68,64
O'Brien Men's Neoprene Life Vest,03-07-2015,67,68
O'Brien Men's Neoprene Life Vest,04-07-2015,51,62
O'Brien Men's Neoprene Life Vest,05-07-2015,76,64.66666667
O'Brien Men's Neoprene Life Vest,06-07-2015,64,63.66666667
O'Brien Men's Neoprene Life Vest,07-07-2015,59,66.33333333
O'Brien Men's Neoprene Life Vest,08-07-2015,43,55.33333333
O'Brien Men's Neoprene Life Vest,09-07-2015,69,57
O'Brien Men's Neoprene Life Vest,10-07-2015,56,56
O'Brien Men's Neoprene Life Vest,11-07-2015,68,64.33333333
O'Brien Men's Neoprene Life Vest,12-07-2015,51,58.33333333
O'Brien Men's Neoprene Life Vest,01-08-2015,56,58.33333333
O'Brien Men's Neoprene Life Vest,02-08-2015,49,52
O'Brien Men's Neoprene Life Vest,03-08-2015,70,58.33333333
O'Brien Men's Neoprene Life Vest,04-08-2015,67,62
O'Brien Men's Neoprene Life Vest,05-08-2015,55,64
O'Brien Men's Neoprene Life Vest,06-08-2015,52,58
O'Brien Men's Neoprene Life Vest,07-08-2015,63,56.66666667
O'Brien Men's Neoprene Life Vest,08-08-2015,53,56
O'Brien Men's Neoprene Life Vest,09-08-2015,44,53.33333333
O'Brien Men's Neoprene Life Vest,10-08-2015,45,47.33333333
O'Brien Men's Neoprene Life Vest,11-08-2015,57,48.66666667
O'Brien Men's Neoprene Life Vest,12-08-2015,70,57.33333333
O'Brien Men's Neoprene Life Vest,01-09-2015,74,67
O'Brien Men's Neoprene Life Vest,02-09-2015,46,63.33333333
O'Brien Men's Neoprene Life Vest,03-09-2015,56,58.66666667
O'Brien Men's Neoprene Life Vest,04-09-2015,68,56.66666667
O'Brien Men's Neoprene Life Vest,05-09-2015,45,56.33333333
O'Brien Men's Neoprene Life Vest,06-09-2015,64,59
O'Brien Men's Neoprene Life Vest,07-09-2015,53,54
O'Brien Men's Neoprene Life Vest,08-09-2015,51,56
O'Brien Men's Neoprene Life Vest,09-09-2015,43,49
O'Brien Men's Neoprene Life Vest,10-09-2015,65,53
O'Brien Men's Neoprene Life Vest,11-09-2015,49,52.33333333
O'Brien Men's Neoprene Life Vest,12-09-2015,62,58.66666667
O'Brien Men's Neoprene Life Vest,01-10-2015,75,62
O'Brien Men's Neoprene Life Vest,02-10-2015,51,62.66666667
O'Brien Men's Neoprene Life Vest,03-10-2015,76,67.33333333
O'Brien Men's Neoprene Life Vest,04-10-2015,72,66.33333333
O'Brien Men's Neoprene Life Vest,05-10-2015,68,72
O'Brien Men's Neoprene Life Vest,06-10-2015,72,70.66666667
O'Brien Men's Neoprene Life Vest,07-10-2015,23,54.33333333
O'Brien Men's Neoprene Life Vest,08-10-2015,68,54.33333333
O'Brien Men's Neoprene Life Vest,09-10-2015,41,44
O'Brien Men's Neoprene Life Vest,10-10-2015,50,53
O'Brien Men's Neoprene Life Vest,11-10-2015,74,55
O'Brien Men's Neoprene Life Vest,12-10-2015,33,52.33333333
O'Brien Men's Neoprene Life Vest,01-11-2015,78,61.66666667
O'Brien Men's Neoprene Life Vest,02-11-2015,48,53
O'Brien Men's Neoprene Life Vest,03-11-2015,50,58.66666667
O'Brien Men's Neoprene Life Vest,04-11-2015,86,61.33333333
O'Brien Men's Neoprene Life Vest,05-11-2015,66,67.33333333
O'Brien Men's Neoprene Life Vest,06-11-2015,53,68.33333333
O'Brien Men's Neoprene Life Vest,07-11-2015,38,52.33333333
O'Brien Men's Neoprene Life Vest,08-11-2015,69,53.33333333
O'Brien Men's Neoprene Life Vest,09-11-2015,48,51.66666667
O'Brien Men's Neoprene Life Vest,10-11-2015,56,57.66666667
O'Brien Men's Neoprene Life Vest,11-11-2015,70,58
O'Brien Men's Neoprene Life Vest,12-11-2015,76,67.33333333
O'Brien Men's Neoprene Life Vest,01-12-2015,60,68.66666667
O'Brien Men's Neoprene Life Vest,02-12-2015,73,69.66666667
O'Brien Men's Neoprene Life Vest,03-12-2015,53,62
O'Brien Men's Neoprene Life Vest,04-12-2015,40,55.33333333
O'Brien Men's Neoprene Life Vest,05-12-2015,35,42.66666667
O'Brien Men's Neoprene Life Vest,06-12-2015,50,41.66666667
O'Brien Men's Neoprene Life Vest,07-12-2015,62,49
O'Brien Men's Neoprene Life Vest,08-12-2015,52,54.66666667
O'Brien Men's Neoprene Life Vest,09-12-2015,53,55.66666667
O'Brien Men's Neoprene Life Vest,10-12-2015,54,53
O'Brien Men's Neoprene Life Vest,11-12-2015,60,55.66666667
O'Brien Men's Neoprene Life Vest,12-12-2015,55,56.33333333
O'Brien Men's Neoprene Life Vest,01-01-2016,38,51
O'Brien Men's Neoprene Life Vest,02-01-2016,83,58.66666667
O'Brien Men's Neoprene Life Vest,03-01-2016,51,57.33333333
O'Brien Men's Neoprene Life Vest,04-01-2016,30,54.66666667
O'Brien Men's Neoprene Life Vest,05-01-2016,56,45.66666667
O'Brien Men's Neoprene Life Vest,06-01-2016,46,44
O'Brien Men's Neoprene Life Vest,07-01-2016,64,55.33333333
O'Brien Men's Neoprene Life Vest,08-01-2016,77,62.33333333
O'Brien Men's Neoprene Life Vest,09-01-2016,39,60
O'Brien Men's Neoprene Life Vest,10-01-2016,70,62
O'Brien Men's Neoprene Life Vest,11-01-2016,72,60.33333333
O'Brien Men's Neoprene Life Vest,12-01-2016,59,67
O'Brien Men's Neoprene Life Vest,01-02-2016,33,54.66666667
O'Brien Men's Neoprene Life Vest,02-02-2016,72,54.66666667
O'Brien Men's Neoprene Life Vest,03-02-2016,59,54.66666667
O'Brien Men's Neoprene Life Vest,04-02-2016,57,62.66666667
O'Brien Men's Neoprene Life Vest,05-02-2016,84,66.66666667
O'Brien Men's Neoprene Life Vest,06-02-2016,57,66
O'Brien Men's Neoprene Life Vest,07-02-2016,77,72.66666667
O'Brien Men's Neoprene Life Vest,08-02-2016,57,63.66666667
O'Brien Men's Neoprene Life Vest,09-02-2016,68,67.33333333
O'Brien Men's Neoprene Life Vest,10-02-2016,64,63
O'Brien Men's Neoprene Life Vest,11-02-2016,86,72.66666667
O'Brien Men's Neoprene Life Vest,12-02-2016,53,67.66666667
O'Brien Men's Neoprene Life Vest,01-03-2016,50,63
O'Brien Men's Neoprene Life Vest,02-03-2016,55,52.66666667
O'Brien Men's Neoprene Life Vest,03-03-2016,52,52.33333333
O'Brien Men's Neoprene Life Vest,04-03-2016,50,52.33333333
O'Brien Men's Neoprene Life Vest,05-03-2016,79,60.33333333
